[LAYER B][B35][P0] Command/direction — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> (x,y,dir)<br><b>3. CHANGE TRANSITION:</b> R/L đổi dir; G/B đổi coordinate<br><b>4. CHANGE BASE/UPDATE:</b> dir initial<br><b>DELTA:</b> generic transition → command switch	layer=B priority=P0 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B35::ADAPTER
[LAYER B][B36][P0] Timeline gaps — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> time, previous event<br><b>3. CHANGE TRANSITION:</b> apply whole gap before event<br><b>4. CHANGE BASE/UPDATE:</b> start at first time<br><b>DELTA:</b> one command → jump gap	layer=B priority=P0 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B36::ADAPTER
[LAYER B][B37][P1] Interval normalization — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> scalar endpoints<br><b>3. CHANGE TRANSITION:</b> convert time/string once<br><b>4. CHANGE BASE/UPDATE:</b> closed/half-open contract<br><b>DELTA:</b> compare strings → compare canonical numbers	layer=B priority=P1 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B37::ADAPTER
[LAYER B][B38][P0] Same-time event ties — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> event type/order<br><b>3. CHANGE TRANSITION:</b> process types in contract order<br><b>4. CHANGE BASE/UPDATE:</b> sort tie key<br><b>DELTA:</b> no tie → explicit type rank	layer=B priority=P0 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B38::ADAPTER
[LAYER B][B39][P0] Rollback candidate — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> candidate copy<br><b>3. CHANGE TRANSITION:</b> validate all microsteps<br><b>4. CHANGE BASE/UPDATE:</b> commit once<br><b>DELTA:</b> mutate state → mutate candidate	layer=B priority=P0 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B39::ADAPTER
[LAYER B][B40][P0] Collision by time — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> per-time frequency Map<br><b>3. CHANGE TRANSITION:</b> move all, then aggregate same timestamp<br><b>4. CHANGE BASE/UPDATE:</b> remove finished agents<br><b>DELTA:</b> sequential agents → time batches	layer=B priority=P0 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B40::ADAPTER
[LAYER B][B41][P1] Periodic clock/math event — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C09<br><b>2. ADD STATE:</b> absolute seconds/phase<br><b>3. CHANGE TRANSITION:</b> count crossings or formula prefix<br><b>4. CHANGE BASE/UPDATE:</b> endpoints inclusive<br><b>DELTA:</b> command transition → periodic event count	layer=B priority=P1 core=C09 card_type=VARIANT_ADAPTER provenance=TRANSFER B41::ADAPTER
[LAYER B][B42][P0] Plus/minus — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> (index,sum)<br><b>3. CHANGE TRANSITION:</b> two recursive calls ±value<br><b>4. CHANGE BASE/UPDATE:</b> base index===n<br><b>DELTA:</b> loop candidates → two branches	layer=B priority=P0 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B42::ADAPTER
[LAYER B][B43][P0] Take/skip — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> index, accumulated choice<br><b>3. CHANGE TRANSITION:</b> skip and take<br><b>4. CHANGE BASE/UPDATE:</b> base end/index/target<br><b>DELTA:</b> used array → binary decision	layer=B priority=P0 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B43::ADAPTER
[LAYER B][B44][P0] Combination — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> start, path<br><b>3. CHANGE TRANSITION:</b> loop i=start..; recurse i+1<br><b>4. CHANGE BASE/UPDATE:</b> base path size<br><b>DELTA:</b> used array → monotonic start	layer=B priority=P0 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B44::ADAPTER
[LAYER B][B45][P0] Permutation — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> used/path<br><b>3. CHANGE TRANSITION:</b> choose any unused; restore<br><b>4. CHANGE BASE/UPDATE:</b> base path size<br><b>DELTA:</b> chính C10 shape	layer=B priority=P0 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B45::ADAPTER
[LAYER B][B46][P0] Assignment — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> depth/used/sum/best<br><b>3. CHANGE TRANSITION:</b> candidate per column/depth<br><b>4. CHANGE BASE/UPDATE:</b> maximize at full depth<br><b>DELTA:</b> chính C10 application	layer=B priority=P0 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B46::ADAPTER
[LAYER B][B47][P1] Path search — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> position + visited path<br><b>3. CHANGE TRANSITION:</b> choose valid neighbor; restore<br><b>4. CHANGE BASE/UPDATE:</b> goal/no path<br><b>DELTA:</b> candidate list → graph neighbors	layer=B priority=P1 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B47::ADAPTER
[LAYER B][B48][P1] Pruning — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> optimistic bound<br><b>3. CHANGE TRANSITION:</b> return nếu không thể hơn best<br><b>4. CHANGE BASE/UPDATE:</b> proof required<br><b>DELTA:</b> before loop → if(bound&lt;=best)return	layer=B priority=P1 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B48::ADAPTER
[LAYER B][B49][P1] Multi-agent moves — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> positions + visited riêng<br><b>3. CHANGE TRANSITION:</b> enumerate move pairs; reject collision/swap<br><b>4. CHANGE BASE/UPDATE:</b> both at goals<br><b>DELTA:</b> one choice → Cartesian product moves	layer=B priority=P1 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B49::ADAPTER
[LAYER B][B50][P1] Mathematical recursion — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> (level,index)<br><b>3. CHANGE TRANSITION:</b> đi đúng parent/child duy nhất<br><b>4. CHANGE BASE/UPDATE:</b> pure state stops early<br><b>DELTA:</b> enumerate branches → deterministic descent	layer=B priority=P1 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B50::ADAPTER
[LAYER B][B51][P1] Bounded candidate bases — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C10<br><b>2. ADD STATE:</b> candidates 2..9<br><b>3. CHANGE TRANSITION:</b> filter candidates by all known equations<br><b>4. CHANGE BASE/UPDATE:</b> aggregate unknown outputs<br><b>DELTA:</b> recursive tree → tiny candidate loop	layer=B priority=P1 core=C10 card_type=VARIANT_ADAPTER provenance=TRANSFER B51::ADAPTER
[LAYER B][B52][P0] Shortest path — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> base distance<br><b>3. CHANGE TRANSITION:</b> base neighbor enqueue<br><b>4. CHANGE BASE/UPDATE:</b> target return<br><b>DELTA:</b> chính C11	layer=B priority=P0 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B52::ADAPTER
[LAYER B][B53][P0] Component — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> size/id/columns<br><b>3. CHANGE TRANSITION:</b> flood until queue empty<br><b>4. CHANGE BASE/UPDATE:</b> start each unseen cell<br><b>DELTA:</b> target return → component aggregate	layer=B priority=P0 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B53::ADAPTER
[LAYER B][B54][P1] Multi-source — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> nhiều starts<br><b>3. CHANGE TRANSITION:</b> enqueue tất cả source distance 0<br><b>4. CHANGE BASE/UPDATE:</b> base frontier<br><b>DELTA:</b> one start → loop sources	layer=B priority=P1 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B54::ADAPTER
[LAYER B][B55][P0] Expanded state — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> extra dimension mode/resource<br><b>3. CHANGE TRANSITION:</b> neighbor may change extra state<br><b>4. CHANGE BASE/UPDATE:</b> visited by full state<br><b>DELTA:</b> dist[r][c] → dist[r][c][state]	layer=B priority=P0 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B55::ADAPTER
[LAYER B][B56][P0] Special power once — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> used∈{0,1}<br><b>3. CHANGE TRANSITION:</b> normal edge keeps used; special sets 1<br><b>4. CHANGE BASE/UPDATE:</b> start used=0<br><b>DELTA:</b> 2D → 3D visited	layer=B priority=P0 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B56::ADAPTER
[LAYER B][B57][P1] Multiple agents — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C11<br><b>2. ADD STATE:</b> tuple positions + constraints<br><b>3. CHANGE TRANSITION:</b> generate joint transitions<br><b>4. CHANGE BASE/UPDATE:</b> visited joint state<br><b>DELTA:</b> single coordinate → encoded tuple	layer=B priority=P1 core=C11 card_type=VARIANT_ADAPTER provenance=TRANSFER B57::ADAPTER
[LAYER B][B59][P0] First true — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C12<br><b>2. ADD STATE:</b> none<br><b>3. CHANGE TRANSITION:</b> true→right=mid<br><b>4. CHANGE BASE/UPDATE:</b> return left<br><b>DELTA:</b> chính C12	layer=B priority=P0 core=C12 card_type=VARIANT_ADAPTER provenance=TRANSFER B59::ADAPTER
[LAYER B][B60][P1] Last true — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C12<br><b>2. ADD STATE:</b> upper-mid<br><b>3. CHANGE TRANSITION:</b> true→left=mid<br><b>4. CHANGE BASE/UPDATE:</b> return left<br><b>DELTA:</b> floor-mid → ceil((l+r)/2); false→r=mid-1	layer=B priority=P1 core=C12 card_type=VARIANT_ADAPTER provenance=TRANSFER B60::ADAPTER
[LAYER B][B61][P0] Minimum feasible answer — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C12<br><b>2. ADD STATE:</b> answer bounds<br><b>3. CHANGE TRANSITION:</b> predicate computes resource/time<br><b>4. CHANGE BASE/UPDATE:</b> high must feasible<br><b>DELTA:</b> first true semantic	layer=B priority=P0 core=C12 card_type=VARIANT_ADAPTER provenance=TRANSFER B61::ADAPTER
[LAYER B][B62][P1] Maximum feasible answer — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C12<br><b>2. ADD STATE:</b> bounds<br><b>3. CHANGE TRANSITION:</b> predicate true for small values<br><b>4. CHANGE BASE/UPDATE:</b> low feasible<br><b>DELTA:</b> last true semantic	layer=B priority=P1 core=C12 card_type=VARIANT_ADAPTER provenance=TRANSFER B62::ADAPTER
[LAYER B][B63][P0] Simulation predicate — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C12<br><b>2. ADD STATE:</b> local simulation state<br><b>3. CHANGE TRANSITION:</b> reset and simulate for each mid<br><b>4. CHANGE BASE/UPDATE:</b> early stop at limit<br><b>DELTA:</b> feasible(mid) lookup → O(n) scan	layer=B priority=P0 core=C12 card_type=VARIANT_ADAPTER provenance=TRANSFER B63::ADAPTER
[LAYER B][B64][P0] Min heap — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13<br><b>2. ADD STATE:</b> none<br><b>3. CHANGE TRANSITION:</b> base<br><b>4. CHANGE BASE/UPDATE:</b> base compare<br><b>DELTA:</b> (a,b)=&gt;a-b	layer=B priority=P0 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B64::ADAPTER
[LAYER B][B65][P0] Max heap — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13<br><b>2. ADD STATE:</b> none<br><b>3. CHANGE TRANSITION:</b> unchanged push/pop<br><b>4. CHANGE BASE/UPDATE:</b> reverse comparator<br><b>DELTA:</b> (a,b)=&gt;a-b → (a,b)=&gt;b-a	layer=B priority=P0 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B65::ADAPTER
[LAYER B][B66][P0] Object comparator — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13+C04<br><b>2. ADD STATE:</b> object fields<br><b>3. CHANGE TRANSITION:</b> unchanged heap mechanics<br><b>4. CHANGE BASE/UPDATE:</b> compare keys<br><b>DELTA:</b> numeric compare → multi-key compare	layer=B priority=P0 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B66::ADAPTER
[LAYER B][B67][P0] Repeated pop-transform-push — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13<br><b>2. ADD STATE:</b> iteration/result<br><b>3. CHANGE TRANSITION:</b> pop required items, transform, push outputs<br><b>4. CHANGE BASE/UPDATE:</b> stop/empty contract<br><b>DELTA:</b> one pop → application loop	layer=B priority=P0 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B67::ADAPTER
[LAYER B][B68][P1] Streaming Top K — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13<br><b>2. ADD STATE:</b> heap size K<br><b>3. CHANGE TRANSITION:</b> push; if size&gt;K pop worst<br><b>4. CHANGE BASE/UPDATE:</b> comparator keeps boundary item at root<br><b>DELTA:</b> all items → bounded heap	layer=B priority=P1 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B68::ADAPTER
[LAYER B][B69][P0] Event scheduling — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13+C09<br><b>2. ADD STATE:</b> sorted arrivals, cursor,time<br><b>3. CHANGE TRANSITION:</b> enqueue all arrival≤time; pop priority<br><b>4. CHANGE BASE/UPDATE:</b> idle jump<br><b>DELTA:</b> static heap → event+heap loop	layer=B priority=P0 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B69::ADAPTER
[LAYER B][B70][P1] Multiple resources — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C13<br><b>2. ADD STATE:</b> heap of resource available times<br><b>3. CHANGE TRANSITION:</b> pop earliest resource, assign, push new finish<br><b>4. CHANGE BASE/UPDATE:</b> initialize all resources<br><b>DELTA:</b> job heap → resource heap	layer=B priority=P1 core=C13 card_type=VARIANT_ADAPTER provenance=TRANSFER B70::ADAPTER
[LAYER B][B72][P1] Interval scheduling — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C14<br><b>2. ADD STATE:</b> base lastEnd<br><b>3. CHANGE TRANSITION:</b> choose compatible<br><b>4. CHANGE BASE/UPDATE:</b> initial -Infinity<br><b>DELTA:</b> chính C14	layer=B priority=P1 core=C14 card_type=VARIANT_ADAPTER provenance=TRANSFER B72::ADAPTER
[LAYER B][B73][P1] Interval stabbing — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C14<br><b>2. ADD STATE:</b> last chosen point<br><b>3. CHANGE TRANSITION:</b> if interval not hit, choose its end<br><b>4. CHANGE BASE/UPDATE:</b> endpoint open/closed<br><b>DELTA:</b> count interval → place point	layer=B priority=P1 core=C14 card_type=VARIANT_ADAPTER provenance=TRANSFER B73::ADAPTER
[LAYER B][B74][P0] Extreme pairing — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C14+C05<br><b>2. ADD STATE:</b> left/right/count<br><b>3. CHANGE TRANSITION:</b> heavy always consumed; pair light if fits<br><b>4. CHANGE BASE/UPDATE:</b> sorted weights<br><b>DELTA:</b> interval order → two ends	layer=B priority=P0 core=C14 card_type=VARIANT_ADAPTER provenance=TRANSFER B74::ADAPTER
[LAYER B][B75][P1] Greedy + Top K — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C14+C13<br><b>2. ADD STATE:</b> bounded heap<br><b>3. CHANGE TRANSITION:</b> reconsider chosen items<br><b>4. CHANGE BASE/UPDATE:</b> answer aggregate<br><b>DELTA:</b> irrevocable choice → replace worst	layer=B priority=P1 core=C14 card_type=VARIANT_ADAPTER provenance=TRANSFER B75::ADAPTER
[LAYER B][B77][P1] 1D DP — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C15<br><b>2. ADD STATE:</b> dp[i]<br><b>3. CHANGE TRANSITION:</b> depend on prior indices<br><b>4. CHANGE BASE/UPDATE:</b> explicit base states<br><b>DELTA:</b> grid state → one index	layer=B priority=P1 core=C15 card_type=VARIANT_ADAPTER provenance=TRANSFER B77::ADAPTER
[LAYER B][B78][P1] 2D/grid DP — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C15<br><b>2. ADD STATE:</b> base table<br><b>3. CHANGE TRANSITION:</b> base transition<br><b>4. CHANGE BASE/UPDATE:</b> base iteration order<br><b>DELTA:</b> chính C15	layer=B priority=P1 core=C15 card_type=VARIANT_ADAPTER provenance=TRANSFER B78::ADAPTER
[LAYER B][B79][P1] Memoization — Điền 4 ô: BASE SKELETON / ADD STATE / CHANGE TRANSITION / CHANGE BASE-UPDATE.	<b>1. BASE:</b> C15<br><b>2. ADD STATE:</b> memo key<br><b>3. CHANGE TRANSITION:</b> recurse then cache<br><b>4. CHANGE BASE/UPDATE:</b> base before memo/transition<br><b>DELTA:</b> bottom-up loop → top-down function	layer=B priority=P1 core=C15 card_type=VARIANT_ADAPTER provenance=TRANSFER B79::ADAPTER
