path,disposition,reason
docs/pccp-700-roadmap/official-lessons/OF013.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF014.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF015.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF016.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF017.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF018.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF019.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF020.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF021.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF022.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF023.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF024.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF025.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF026.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF027.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF028.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF029.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF030.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF031.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF032.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF033.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF034.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF035.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF036.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF037.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF038.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF039.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF040.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF041.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF042.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF043.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF044.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF045.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF046.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF047.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF048.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF049.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF050.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF051.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF052.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF053.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF054.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF055.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF056.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF057.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF058.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF059.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF060.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/OF061.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR001.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR002.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR003.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR004.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR005.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/official-lessons/SR006.md,LINKED_LAYER,Lớp 67/67 official lesson đã kiểm chứng; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PATTERN_COVERAGE.csv,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF01_COUNTING_GROUPING_LOOKUP.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF02_SORT_NORMALIZE_ORDER.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF03_LINEAR_STREAM_CHUNKING.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF04_STACK_FAMILY.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF05_QUEUE_EVENT_SIMULATION.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF06_HEAP_SELECTION_SCHEDULING.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF07_BACKTRACKING_ENUMERATION.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF08_BOUNDED_CASE_ANALYSIS.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF09_LINE_GREEDY_PAIRING.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF10_INTERVAL_GREEDY.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF11_LOCAL_STATE_DP.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF12_SET_INTERVAL_DP.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF13_DFS_COMPONENT_TREE_SHAPE.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF14_UNWEIGHTED_BFS.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF15_MST_DSU.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF16_EULER_TRAIL.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF17_REACHABILITY_CLOSURE.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF18_PLANAR_TOPOLOGY.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF19_BINARY_SEARCH_ANSWER.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF20_MATRIX_ATOMIC_SIMULATION.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF21_SLIDING_WINDOW_TWO_POINTERS.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF22_DIJKSTRA.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF23_DIFFERENCE_PREFIX.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/PF24_PARENT_CHAIN_PROPAGATION.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/pattern-families/README.md,LINKED_LAYER,Lớp 24/24 pattern family; không phải entrypoint độc lập
docs/pccp-700-roadmap/sources.md,REFERENCE_ONLY,Ledger cũ trộn nguồn official/community; audit official mới thay thế
locked/MIXED_MOCK_D29.csv,REMOVE_CANDIDATE,"Stale, trùng hoặc metadata; không dùng để học"
locked/OFFICIAL_MOCK_BANK.md,LOCKED,Có spoiler/mock; chỉ mở theo unlock rule
locked/PAST_SET_A_LAUNCH.md,LOCKED,Có spoiler/mock; chỉ mở theo unlock rule
locked/PAST_SET_B_LAUNCH.md,LOCKED,Có spoiler/mock; chỉ mở theo unlock rule
locked/POST_MOCK_ANALYSIS.csv,LOCKED,Có spoiler/mock; chỉ mở theo unlock rule
package-lock.json,SUPPORT,Hạ tầng build/test/audit
package.json,SUPPORT,Hạ tầng build/test/audit
pccp-700-curriculum.patch,REMOVE_CANDIDATE,"Stale, trùng hoặc metadata; không dùng để học"
playground/BASIC.js,PERSONAL,Bài làm/sandbox người học; không dùng làm lời giải chuẩn
playground/README.md,PERSONAL,Bài làm/sandbox người học; không dùng làm lời giải chuẩn
solutions/notebook/ch01_array_loop.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch02_matrix.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch03_map_set.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch04_simulation.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch05_sorting.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch06_two_pointers.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch07_prefix_window.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch09_binary_search.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch10_graph_tree.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch11_heap_greedy.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch12_backtracking_dp.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch13_advanced_graph.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/notebook/ch90_mixed.js,LINKED_LAYER,Implementation executable của notebook; mở qua notebook/Navigator
solutions/official/OF001.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF002.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF003.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF004.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF005.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF006.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF007.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF008.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF009.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF010.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF011.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF012.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF013.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF014.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF015.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF016.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF017.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF018.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF019.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF020.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF021.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF022.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF023.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF024.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF025.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF026.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF027.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF028.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF029.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF030.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF031.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF032.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF033.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF034.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF035.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF036.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF037.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF038.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF039.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF040.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF041.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF042.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF043.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF044.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF045.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF046.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF047.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF048.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF049.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF050.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF051.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF052.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF053.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF054.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF055.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF056.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF057.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF058.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF059.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF060.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/OF061.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR001.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR002.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR003.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR004.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR005.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
solutions/official/SR006.js,LINKED_LAYER,Implementation executable của official lesson; mở qua lesson/Navigator
tests/js_templates_smoke.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch01.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch02.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch03.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch04.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch05.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch06.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch07.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch09.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch10.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch11.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch12.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch13.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_ch90.test.js,SUPPORT,Hạ tầng build/test/audit
tests/notebook_chapter08.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch01.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch02.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch03.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch04.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch05.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch06.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch07.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch08.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch09.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch10.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch11.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch12.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch13.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch14.test.js,SUPPORT,Hạ tầng build/test/audit
tests/official_batch15.test.js,SUPPORT,Hạ tầng build/test/audit
tools/audit_all.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_canonical.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_learning_route.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_notebook_framework.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_notebook_integration.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_official_lessons.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_pattern_families.mjs,SUPPORT,Hạ tầng build/test/audit
tools/audit_pccp_700_release.mjs,SUPPORT,Hạ tầng build/test/audit
tools/format_code_blocks.mjs,SUPPORT,Hạ tầng build/test/audit
tools/generate_repo_inventory.mjs,SUPPORT,Hạ tầng build/test/audit
tools/rebuild_level1_documents.py,SUPPORT,Hạ tầng build/test/audit
tools/requirements-docs.txt,SUPPORT,Hạ tầng build/test/audit
